1774;1774;2015-05-08 00:00:00.000;3;20;6966;0;113;BAN05-Muebles Lavam;CBAN05-0018-000-0392;MUEBLE BASICO ELEVADO LVM 79X48 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;1.000000;69060.000000;$;0.000000;72242.950000;0.000000;0.000000;3182.950000;72242.950000;0.000000;Y;72242.950000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2201;2201;2016-04-20 00:00:00.000;7;20;9826;2;113;BAN05-Muebles Lavam;CBAN05-0019-000-0393;MUEBLE TIZIANO ELEVADO LVM 79X48 CAOBA;PN800049527-01;INVAL S A;MP-01;UN;1.000000;115440.000000;$;0.000000;118818.670000;0.000000;0.000000;3378.670000;118818.670000;0.000000;Y;118818.670000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2023;2023;2015-11-06 00:00:00.000;4;20;8639;0;113;BAN05-Muebles Lavam;CBAN05-0019-000-0396;MUEBLE TIZIANO ELEVADO LVM 79X48 SERENA;PN800049527-01;INVAL S A;MP-01;UN;4.000000;106720.000000;$;0.000000;110839.440000;0.000000;0.000000;4119.440000;443357.760000;0.000000;Y;110839.440000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2060;2060;2015-12-05 00:00:00.000;4;20;8950;0;113;BAN05-Muebles Lavam;CBAN05-0019-000-0397;MUEBLE TIZIANO ELEVADO LVM 79X48 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;55.000000;106720.000000;$;0.000000;110553.320000;0.000000;0.000000;3833.320000;6080432.600000;0.000000;Y;110553.320000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2404;2404;2016-10-19 00:00:00.000;0;20;10970;3;113;BAN05-Muebles Lavam;CBAN05-0019-000-0406;MUEBLE TIZIANO ELEVADO LVM 79X48 AMARETTO;PN800049527-01;INVAL S A;MP-01;UN;25.000000;115440.000000;$;0.000000;119713.910000;0.000000;0.000000;4273.910000;2992847.750000;0.000000;Y;119713.910000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1315;1315;2014-06-06 00:00:00.000;6;20;3968;1;113;BAN05-Muebles Lavam;CBAN05-0020-000-0364;RH MUEBLE TIZIANO ELEVADO LVM 79X48 HUMO;PN800049527-01;INVAL S A;MP-01;UN;17.000000;104260.000000;$;0.000000;107677.490000;0.000000;0.000000;3417.490000;1830517.330000;0.000000;Y;107677.490000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2532;2532;2017-03-28 00:00:00.000;0;20;12000;0;113;BAN05-Muebles Lavam;CBAN05-0020-000-0392;RH MUEBLE TIZIANO ELEVADO LVM 79X48 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;30.000000;127097.000000;$;0.000000;133158.000000;0.000000;0.000000;6061.000000;3994740.000000;0.000000;Y;133158.000000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2046;2046;2015-11-28 00:00:00.000;4;20;8892;0;113;BAN05-Muebles Lavam;CBAN05-0020-000-0393;RH MUEBLE TIZIANO ELEVADO LVM 79X48 CAOBA;PN800049527-01;INVAL S A;MP-01;UN;1.000000;111670.000000;$;0.000000;116314.800000;0.000000;0.000000;4644.800000;116314.800000;0.000000;Y;116314.800000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2440;2440;2016-12-02 00:00:00.000;6;20;11325;2;113;BAN05-Muebles Lavam;CBAN05-0020-000-0396;RH MUEBLE TIZIANO ELEVADO LVM 79X48 SERENA;PN800049527-01;INVAL S A;MP-01;UN;70.000000;121045.000000;$;0.000000;124523.290000;0.000000;0.000000;3478.290000;8716630.300000;0.000000;Y;124523.290000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
598;598;2013-10-10 00:00:00.000;0;20;2039;0;113;BAN05-Muebles Lavam;CBAN05-0020-000-0397;RH MUEBLE TIZIANO ELEVADO LVM 79X48 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;8.000000;104260.000000;$;0.000000;108786.880000;0.000000;0.000000;4526.880000;870295.040000;0.000000;Y;108786.880000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
156;156;2013-04-08 00:00:00.000;0;20;690;3;113;BAN05-Muebles Lavam;CBAN05-0021-000-0396;RH MUEBLE TIZIANO LVM VESSEL 79X48 LVM SERENA;PN800049527-01;INVAL S A;MP-01;UN;30.000000;104260.000000;$;0.000000;108602.930000;0.000000;0.000000;4342.930000;3258087.900000;0.000000;Y;108602.930000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1993;1993;2015-10-06 00:00:00.000;5;20;8394;1;113;BAN05-Muebles Lavam;CBAN05-0022-000-0364;RH MUEBLE BASICO ELEVADO LVM 48X38 HUMO;PN800049527-01;INVAL S A;MP-01;UN;2.000000;65010.000000;$;0.000000;67693.860000;0.000000;0.000000;2683.860000;135387.720000;0.000000;Y;67693.860000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2139;2139;2016-02-19 00:00:00.000;2;20;9422;1;113;BAN05-Muebles Lavam;CBAN05-0022-000-0396;RH MUEBLE BASICO ELEVADO LVM 48X38 SERENA;PN800049527-01;INVAL S A;MP-01;UN;5.000000;65010.000000;$;0.000000;67300.570000;0.000000;0.000000;2290.570000;336502.850000;0.000000;Y;67300.570000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1315;1315;2014-06-06 00:00:00.000;10;20;3972;1;113;BAN05-Muebles Lavam;CBAN05-0023-000-0392;RH MUEBLE GAUDI ELEVADO LVM 63X48 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;14.000000;89856.000000;$;0.000000;92801.350000;0.000000;0.000000;2945.350000;1299218.900000;0.000000;Y;92801.350000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1511;1511;2014-10-15 00:00:00.000;5;20;5130;0;113;BAN05-Muebles Lavam;CBAN05-0023-000-0397;RH MUEBLE GAUDI ELEVADO LVM 63X48 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;4.000000;89856.000000;$;0.000000;93866.350000;0.000000;0.000000;4010.350000;375465.400000;0.000000;Y;93866.350000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
660;660;2013-10-23 00:00:00.000;0;20;2189;0;113;BAN05-Muebles Lavam;CBAN05-0024-000-0366;RH MUEBLE PICASSO ELEVADO 48X43 WENGUE - LINO LATTE;PN800049527-01;INVAL S A;MP-01;UN;22.000000;82940.000000;$;0.000000;86342.640000;0.000000;0.000000;3402.640000;1899538.080000;0.000000;Y;86342.640000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2584;2584;2017-07-07 00:00:00.000;0;20;12464;0;113;BAN05-Muebles Lavam;CBAN05-0024-000-0371;RH MUEBLE PICASSO ELEVADO 48X43 ARENA;PN800049527-01;INVAL S A;MP-01;UN;1.000000;105868.000000;$;0.000000;114271.000000;0.000000;0.000000;8403.000000;114271.000000;0.000000;Y;114271.000000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1002;1002;2014-02-24 00:00:00.000;0;20;3076;0;113;BAN05-Muebles Lavam;CBAN05-0024-000-0392;RH MUEBLE PICASSO ELEVADO 48X43 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;15.000000;82940.000000;$;0.000000;86568.530000;0.000000;0.000000;3628.530000;1298527.950000;0.000000;Y;86568.530000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
463;463;2013-09-11 00:00:00.000;0;20;1762;0;113;BAN05-Muebles Lavam;CBAN05-0024-000-0396;RH MUEBLE PICASSO ELEVADO 48X43 SERENA;PN800049527-01;INVAL S A;MP-01;UN;5.000000;82940.000000;$;0.000000;87079.600000;0.000000;0.000000;4139.600000;435398.000000;0.000000;Y;87079.600000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1601;1601;2014-12-11 00:00:00.000;6;20;5703;0;113;BAN05-Muebles Lavam;CBAN05-0024-000-0397;RH MUEBLE PICASSO ELEVADO 48X43 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;2.000000;82940.000000;$;0.000000;86206.530000;0.000000;0.000000;3266.530000;172413.060000;0.000000;Y;86206.530000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1993;1993;2015-10-06 00:00:00.000;6;20;8394;2;113;BAN05-Muebles Lavam;CBAN05-0025-000-0364;RH MUEBLE MONET ELEVADO 63X48 HUMO;PN800049527-01;INVAL S A;MP-01;UN;2.000000;91110.000000;$;0.000000;94871.360000;0.000000;0.000000;3761.360000;189742.720000;0.000000;Y;94871.360000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2836;2836;2018-07-09 00:00:00.000;0;20;752;0;113;BAN05-Muebles Lavam;CBAN05-0025-000-0397;RH MUEBLE MONET ELEVADO 63X48 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;30.000000;85072.000000;$;0.000000;86000.650000;0.000000;0.000000;928.650000;2580019.500000;0.000000;Y;86000.650000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2686;2686;2017-12-21 00:00:00.000;0;20;580;0;113;BAN05-Muebles Lavam;CBAN05-0026-000-0387;RH MUEBLE DA VINCI ELEVADO 48X43 MACANA;PN800049527-01;INVAL S A;MP-01;UN;110.000000;77636.000000;$;0.000000;77898.360000;0.000000;0.000000;262.360000;8568819.600000;0.000000;Y;77898.360000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1995;1995;2015-10-06 00:00:00.000;0;20;8372;0;113;BAN05-Muebles Lavam;CBAN05-0030-000-0394;RH MUEBLE PLUS PISO LVM 63X48 ROBLE MALLADO;PN800049527-01;INVAL S A;MP-01;UN;3.000000;93170.000000;$;0.000000;103280.580000;0.000000;0.000000;10110.580000;309841.740000;0.000000;Y;103280.580000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2427;2427;2016-11-18 00:00:00.000;1;20;11218;1;113;BAN05-Muebles Lavam;CBAN05-0032-000-0371;RH MUEBLE BASICO ELEVADO LVM 79X48 ARENA;PN800049527-01;INVAL S A;MP-01;UN;198.000000;96140.000000;$;0.000000;99395.080000;0.000000;0.000000;3255.080000;19680225.840000;0.000000;Y;99395.080000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2278;2278;2016-06-28 00:00:00.000;6;20;10288;0;113;BAN05-Muebles Lavam;CBAN05-0032-000-0388;RH MUEBLE BASICO ELEVADO LVM 79X48 CAPUCCINO;PN800049527-01;INVAL S A;MP-01;UN;1.000000;96140.000000;$;0.000000;100730.840000;0.000000;0.000000;4590.840000;100730.840000;0.000000;Y;100730.840000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2088;2088;2016-01-13 00:00:00.000;5;20;9160;1;113;BAN05-Muebles Lavam;CBAN05-0033-000-0100;RH MUEBLE BASICO ELEVADO LVM 48X43 BLANCO;PN800049527-01;INVAL S A;MP-01;UN;1.000000;64970.000000;$;0.000000;67820.360000;0.000000;0.000000;2850.360000;67820.360000;0.000000;Y;67820.360000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2147;2147;2016-02-29 00:00:00.000;1;20;9475;0;113;BAN05-Muebles Lavam;CBAN05-0033-000-0363;RH MUEBLE BASICO ELEVADO LVM 48X43 VOLCANO;PN800049527-01;INVAL S A;MP-01;UN;1.000000;64790.000000;$;0.000000;70167.970000;0.000000;0.000000;5377.970000;70167.970000;0.000000;Y;70167.970000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2551;2551;2017-04-24 00:00:00.000;0;20;12121;0;113;BAN05-Muebles Lavam;CBAN05-0033-000-0387;RH MUEBLE BASICO ELEVADO LVM 48X43 CHANTILLI;PN800049527-01;INVAL S A;MP-01;UN;1.000000;61572.000000;$;0.000000;69975.360000;0.000000;0.000000;8403.360000;69975.360000;0.000000;Y;69975.360000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2003;2003;2015-10-16 00:00:00.000;6;20;8471;1;113;BAN05-Muebles Lavam;CBAN05-0034-000-0364;RH MUEBLE DALI ELEVADO LVM 48X43 HUMO;PN800049527-01;INVAL S A;MP-01;UN;3.000000;84130.000000;$;0.000000;86797.120000;0.000000;0.000000;2667.120000;260391.360000;0.000000;Y;86797.120000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2183;2183;2016-03-22 00:00:00.000;2;20;9664;0;113;BAN05-Muebles Lavam;CBAN05-0034-000-0397;RH MUEBLE DALI ELEVADO LVM 48X43 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;30.000000;101920.000000;$;0.000000;105825.490000;0.000000;0.000000;3905.490000;3174764.700000;0.000000;Y;105825.490000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2247;2247;2016-05-31 00:00:00.000;2;20;10099;0;113;BAN05-Muebles Lavam;CBAN05-0035-000-0364;MUEBLE DALI ELEVADO LVM 48X43 HUMO;PN800049527-01;INVAL S A;MP-01;UN;30.000000;91700.000000;$;0.000000;94662.010000;0.000000;0.000000;2962.010000;2839860.300000;0.000000;Y;94662.010000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2247;2247;2016-05-31 00:00:00.000;4;20;10099;2;113;BAN05-Muebles Lavam;CBAN05-0035-000-0368;MUEBLE DALI ELEVADO LVM 48X43 TABACO CHIC;PN800049527-01;INVAL S A;MP-01;UN;30.000000;91700.000000;$;0.000000;94662.010000;0.000000;0.000000;2962.010000;2839860.300000;0.000000;Y;94662.010000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2548;2548;2017-04-19 00:00:00.000;3;20;12100;0;113;BAN05-Muebles Lavam;CBAN05-0035-000-0387;MUEBLE DALI ELEVADO LVM 48X43 CHANTILLI;PN800049527-01;INVAL S A;MP-01;UN;2.000000;98198.000000;$;0.000000;101750.630000;0.000000;0.000000;3552.630000;203501.260000;0.000000;Y;101750.630000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1689;1689;2015-02-20 00:00:00.000;4;20;6266;1;113;BAN05-Muebles Lavam;CBAN05-0036-000-0364;RH TAPA LVM VESSEL 63X48 HUMO;PN800049527-01;INVAL S A;MP-01;UN;1.000000;19480.000000;$;0.000000;20392.820000;0.000000;0.000000;912.820000;20392.820000;0.000000;Y;20392.820000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2174;2174;2016-03-17 00:00:00.000;3;20;9621;1;113;BAN05-Muebles Lavam;CBAN05-0036-000-0388;RH TAPA LVM VESSEL 63X48 CAPUCCINO;PN800049527-01;INVAL S A;MP-01;UN;20.000000;22290.000000;$;0.000000;23209.260000;0.000000;0.000000;919.260000;464185.200000;0.000000;Y;23209.260000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2201;2201;2016-04-20 00:00:00.000;8;20;9829;0;113;BAN05-Muebles Lavam;CBAN05-0036-000-0392;RH TAPA LVM VESSEL 63X48 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;2.000000;22290.000000;$;0.000000;22942.380000;0.000000;0.000000;652.380000;45884.760000;0.000000;Y;22942.380000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2014;2014;2015-10-26 00:00:00.000;2;20;8532;0;113;BAN05-Muebles Lavam;CBAN05-0036-000-0393;RH TAPA LVM VESSEL 63X48 CAOBA;PN800049527-01;INVAL S A;MP-01;UN;15.000000;20450.000000;$;0.000000;21243.150000;0.000000;0.000000;793.150000;318647.250000;0.000000;Y;21243.150000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2567;2567;2017-05-08 00:00:00.000;1;20;12182;0;113;BAN05-Muebles Lavam;CBAN05-0036-000-0397;RH TAPA LVM VESSEL 63X48 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;150.000000;23697.000000;$;0.000000;24486.580000;0.000000;0.000000;789.580000;3672987.000000;0.000000;Y;24486.580000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2022;2022;2015-11-06 00:00:00.000;5;20;8640;0;113;BAN05-Muebles Lavam;CBAN05-0037-000-0397;MUEBLE PLUS PISO LVM 79X48 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;2.000000;103850.000000;$;0.000000;114768.510000;0.000000;0.000000;10918.510000;229537.020000;0.000000;Y;114768.510000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2566;2566;2017-05-08 00:00:00.000;2;20;12181;2;113;BAN05-Muebles Lavam;CBAN05-0037-000-0402;MUEBLE PLUS PISO LVM 79X48 BRIXTON;PN800049527-01;INVAL S A;MP-01;UN;50.000000;127320.000000;$;0.000000;140477.630000;0.000000;0.000000;13157.630000;7023881.500000;0.000000;Y;140477.630000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2278;2278;2016-06-28 00:00:00.000;8;20;10288;2;113;BAN05-Muebles Lavam;CBAN05-0038-000-0373;MUEBLE DALI ELEVADO LMV 79X48 BLANCO BRILLANTE;PN800049527-01;INVAL S A;MP-01;UN;1.000000;146140.000000;$;0.000000;153118.420000;0.000000;0.000000;6978.420000;153118.420000;0.000000;Y;153118.420000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2003;2003;2015-10-16 00:00:00.000;5;20;8471;0;113;BAN05-Muebles Lavam;CBAN05-0038-000-0393;MUEBLE DALI ELEVADO LMV 79X48 CAOBA;PN800049527-01;INVAL S A;MP-01;UN;1.000000;124220.000000;$;0.000000;128158.060000;0.000000;0.000000;3938.060000;128158.060000;0.000000;Y;128158.060000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2317;2317;2016-08-11 00:00:00.000;0;20;10527;0;113;BAN05-Muebles Lavam;CBAN05-0039-000-0100;MUEBLE VALDEZ PISO LVM 48X43 BLANCO;PN800049527-01;INVAL S A;MP-01;UN;30.000000;88106.000000;$;0.000000;95507.350000;0.000000;0.000000;7401.350000;2865220.500000;0.000000;Y;95507.350000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2159;2159;2016-03-10 00:00:00.000;0;20;9538;1;113;BAN05-Muebles Lavam;CBAN05-0039-000-0390;MUEBLE VALDEZ PISO LVM 48X43 CEDRO;PN800049527-01;INVAL S A;MP-01;UN;30.000000;88106.000000;$;0.000000;95320.850000;0.000000;0.000000;7214.850000;2859625.500000;0.000000;Y;95320.850000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2314;2314;2016-08-09 00:00:00.000;1;20;10508;0;113;BAN05-Muebles Lavam;CBAN05-0039-000-0392;MUEBLE VALDEZ PISO LVM 48X43 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;20.000000;88106.000000;$;0.000000;97001.310000;0.000000;0.000000;8895.310000;1940026.200000;0.000000;Y;97001.310000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2022;2022;2015-11-06 00:00:00.000;6;20;8640;1;113;BAN05-Muebles Lavam;CBAN05-0039-000-0393;MUEBLE VALDEZ PISO LVM 48X43 CAOBA;PN800049527-01;INVAL S A;MP-01;UN;3.000000;83910.000000;$;0.000000;92732.070000;0.000000;0.000000;8822.070000;278196.210000;0.000000;Y;92732.070000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1995;1995;2015-10-06 00:00:00.000;1;20;8372;1;113;BAN05-Muebles Lavam;CBAN05-0039-000-0394;MUEBLE VALDEZ PISO LVM 48X43 ROBLE MALLADO;PN800049527-01;INVAL S A;MP-01;UN;1.000000;92780.000000;$;0.000000;102848.260000;0.000000;0.000000;10068.260000;102848.260000;0.000000;Y;102848.260000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2566;2566;2017-05-08 00:00:00.000;0;20;12181;0;113;BAN05-Muebles Lavam;CBAN05-0039-000-0397;MUEBLE VALDEZ PISO LVM 48X43 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;30.000000;100970.000000;$;0.000000;111404.550000;0.000000;0.000000;10434.550000;3342136.500000;0.000000;Y;111404.550000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2151;2151;2016-03-03 00:00:00.000;8;20;9500;0;113;BAN05-Muebles Lavam;CBAN05-0040-000-0363;MUEBLE DALI ELEVADO LVM 63X48 VOLCANO;PN800049527-01;INVAL S A;MP-01;UN;20.000000;105320.000000;$;0.000000;109108.460000;0.000000;0.000000;3788.460000;2182169.200000;0.000000;Y;109108.460000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2247;2247;2016-05-31 00:00:00.000;3;20;10099;1;113;BAN05-Muebles Lavam;CBAN05-0040-000-0364;MUEBLE DALI ELEVADO LVM 63X48 HUMO;PN800049527-01;INVAL S A;MP-01;UN;32.000000;105320.000000;$;0.000000;108721.950000;0.000000;0.000000;3401.950000;3479102.400000;0.000000;Y;108721.950000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2315;2315;2016-08-09 00:00:00.000;7;20;10516;1;113;BAN05-Muebles Lavam;CBAN05-0040-000-0368;MUEBLE DALI ELEVADO LVM 63X48 TABACO CHIC;PN800049527-01;INVAL S A;MP-01;UN;30.000000;105320.000000;$;0.000000;108792.070000;0.000000;0.000000;3472.070000;3263762.100000;0.000000;Y;108792.070000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1502;1502;2014-10-06 00:00:00.000;32;20;5059;0;113;BAN05-Muebles Lavam;CBAN05-0040-000-0372;MUEBLE DALI ELEVADO LVM 63X48 SALVAJE;PN800049527-01;INVAL S A;MP-01;UN;4.000000;88480.000000;$;0.000000;91443.310000;0.000000;0.000000;2963.310000;365773.240000;0.000000;Y;91443.310000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2198;2198;2016-04-12 00:00:00.000;2;20;9779;0;113;BAN05-Muebles Lavam;CBAN05-0040-000-0387;MUEBLE DALI ELEVADO LVM 63X48 CHANTILLI;PN800049527-01;INVAL S A;MP-01;UN;2.000000;105320.000000;$;0.000000;108717.040000;0.000000;0.000000;3397.040000;217434.080000;0.000000;Y;108717.040000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
360;360;2013-08-05 00:00:00.000;0;20;1421;0;113;BAN05-Muebles Lavam;CBAN05-0040-000-0389;MUEBLE DALI ELEVADO LVM 63X48 ROBLE OSCURO;PN800049527-01;INVAL S A;MP-01;UN;300.000000;88480.000000;$;0.000000;92344.100000;0.000000;0.000000;3864.100000;27703230.000000;0.000000;Y;92344.100000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1774;1774;2015-05-08 00:00:00.000;1;20;6965;0;113;BAN05-Muebles Lavam;CBAN05-0041-000-0393;RH TAPA LVM VESSEL 79X48 CAOBA;PN800049527-01;INVAL S A;MP-01;UN;1.000000;22370.000000;$;0.000000;23401.020000;0.000000;0.000000;1031.020000;23401.020000;0.000000;Y;23401.020000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1219;1219;2014-05-07 00:00:00.000;0;20;3670;0;113;BAN05-Muebles Lavam;CBAN05-0041-000-0396;RH TAPA LVM VESSEL 79X48 SERENA;PN800049527-01;INVAL S A;MP-01;UN;15.000000;21100.000000;$;0.000000;21827.070000;0.000000;0.000000;727.070000;327406.050000;0.000000;Y;21827.070000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1313;1313;2014-06-06 00:00:00.000;3;20;3961;4;113;BAN05-Muebles Lavam;CBAN05-0041-000-0397;RH TAPA LVM VESSEL 79X48 NUEZ;PN800049527-01;INVAL S A;MP-01;UN;30.000000;21100.000000;$;0.000000;23406.240000;0.000000;0.000000;2306.240000;702187.200000;0.000000;Y;23406.240000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1315;1315;2014-06-06 00:00:00.000;7;20;3969;1;113;BAN05-Muebles Lavam;CBAN05-0044-000-0364;RH MUEBLE DALI ELEVADO LMV 79X48 HUMO;PN800049527-01;INVAL S A;MP-01;UN;16.000000;122780.000000;$;0.000000;126804.550000;0.000000;0.000000;4024.550000;2028872.800000;0.000000;Y;126804.550000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1981;1981;2015-09-25 00:00:00.000;11;20;8327;0;113;BAN05-Muebles Lavam;CBAN05-0044-000-0388;RH MUEBLE DALI ELEVADO LMV 79X48 CAPUCCINO;PN800049527-01;INVAL S A;MP-01;UN;25.000000;134070.000000;$;0.000000;139238.640000;0.000000;0.000000;5168.640000;3480966.000000;0.000000;Y;139238.640000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1315;1315;2014-06-06 00:00:00.000;8;20;3970;1;113;BAN05-Muebles Lavam;CBAN05-0044-000-0392;RH MUEBLE DALI ELEVADO LMV 79X48 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;11.000000;122780.000000;$;0.000000;126804.550000;0.000000;0.000000;4024.550000;1394850.050000;0.000000;Y;126804.550000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
1085;1085;2014-03-25 00:00:00.000;0;20;3330;0;113;BAN05-Muebles Lavam;CBAN05-0044-000-0393;RH MUEBLE DALI ELEVADO LMV 79X48 CAOBA;PN800049527-01;INVAL S A;MP-01;UN;30.000000;122780.000000;$;0.000000;126860.300000;0.000000;0.000000;4080.300000;3805809.000000;0.000000;Y;126860.300000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2289;2289;2016-07-19 00:00:00.000;3;20;10384;0;113;BAN05-Muebles Lavam;CBAN05-0047-000-0364;RH MUEBLE DALI ELEVADO 63X48 HUMO;PN800049527-01;INVAL S A;MP-01;UN;92.000000;122780.000000;$;0.000000;131309.330000;0.000000;0.000000;8529.330000;12080458.360000;0.000000;Y;131309.330000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2153;2153;2016-03-07 00:00:00.000;0;20;9509;0;113;BAN05-Muebles Lavam;CBAN05-0047-000-0392;RH MUEBLE DALI ELEVADO 63X48 WENGUE;PN800049527-01;INVAL S A;MP-01;UN;2.000000;146140.000000;$;0.000000;152869.570000;0.000000;0.000000;6729.570000;305739.140000;0.000000;Y;152869.570000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
2132;2132;2016-02-17 00:00:00.000;2;20;9400;2;113;BAN05-Muebles Lavam;CBAN05-0047-000-0396;RH MUEBLE DALI ELEVADO 63X48 SERENA;PN800049527-01;INVAL S A;MP-01;UN;34.000000;122780.000000;$;0.000000;126944.970000;0.000000;0.000000;4164.970000;4316128.980000;0.000000;Y;126944.970000;COP;SAP_LANDED_COST_PRICE_AT_WAREHOUSE;LANDED_COST
