Codigo;Descripcion;Codigo C;Tipo de producto;Nombre Color;Armado;Clientes marca propia;RH;Designacion;Nombre mueble;Linea;Hogar;Medida;Accesorio;Color puertas;Canto;Riel;DESCRIPCION FINAL;NAME CABINET;DESIGNATION;HOME;MEASURE;ACCESORIES;INGLES;ISOMETRICO;FONDO;ALTO;ANCHO;PESO;;D;H;W;Wg;ICON 1;ICON2;ICON3;ICON4;DESCRIPCION INGLES
VBAN05-0087-000-1346;RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS RIVIERA;1346;MUEBLE;RIVIERA;;;RH;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0100;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0437;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0439;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0440;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS RUSTIC SAND;0440;MUEBLE;RUSTICK SAND;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0442;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0446;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS BROOKLYN OAK;0446;MUEBLE;BROOKLYN OAK;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0447;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0458;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS TRIBECA;0458;MUEBLE;TRIBECA;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0467;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS CINZA COBALTO;0467;MUEBLE;CINZA COBALTO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-000-0493;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS AUSTRAL;0493;MUEBLE;AUSTRAL;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-DAC-0437;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS D-ACQUA SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-FMT-0437;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS SODER/MALI-FERMETAL;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-FMT-0439;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS MITTE/TAMBO-FERMETAL;0439;MUEBLE;MITTE/ TAMBO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0088-FMT-0447;MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS CARBONO/BAUDO-FERMETAL;0447;MUEBLE;CARBONO/ BAUDO;;;;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS.ai;47,6;48;61,8;12;;18,7;18,9;24,3;26,4;;;;;Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0089-000-0371;RH MUEBLE LVM TIZIANO ELEVADO 63X48 ARENA;0371;MUEBLE;ARENA;;;RH;ELEVADO;TIZIANO;;LAVAMANOS;63X48;;;;;RH MUEBLE TIZIANO ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE LVM TIZIANO ELEVADO 63X48.ai;47,6;48;62,4;18;;18,7;18,9;24,6;39,6;;;;;RH Tiziano Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0089-000-0437;RH MUEBLE LVM TIZIANO ELEVADO 63X48 SODER/ MALI;0437;MUEBLE;SODER/MALI;;;RH;ELEVADO;TIZIANO;;LAVAMANOS;63X48;;;;;RH MUEBLE TIZIANO ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE LVM TIZIANO ELEVADO 63X48.ai;47,6;48;62,4;18;;18,7;18,9;24,6;39,6;;;;;RH Tiziano Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0089-000-0439;RH MUEBLE LVM TIZIANO ELEVADO 63X48 MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;RH;ELEVADO;TIZIANO;;LAVAMANOS;63X48;;;;;RH MUEBLE TIZIANO ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE LVM TIZIANO ELEVADO 63X48.ai;47,6;48;62,4;18;;18,7;18,9;24,6;39,6;;;;;RH Tiziano Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0089-000-0446;RH MUEBLE LVM TIZIANO ELEVADO 63X48 BROOKLYN OAK;0446;MUEBLE;BROOKLYN OAK;;;RH;ELEVADO;TIZIANO;;LAVAMANOS;63X48;;;;;RH MUEBLE TIZIANO ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE LVM TIZIANO ELEVADO 63X48.ai;47,6;48;62,4;18;;18,7;18,9;24,6;39,6;;;;;RH Tiziano Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0089-MRH-0100;RH MUEBLE LVM TIZIANO ELEVADO 63X48 BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;TIZIANO;;LAVAMANOS;63X48;;;;;RH MUEBLE TIZIANO ELEVADO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE LVM TIZIANO ELEVADO 63X48.ai;47,6;48;62,4;18;;18,7;18,9;24,6;39,6;;;;;RH Tiziano Elevated Cabinet For Washbasin 24.8?×18.9?
VBAN05-0090-000-0452;RH MUEBLE BASICO ELEVADO LVM 63X48 SIN MANIJAS LONDON;0452;MUEBLE;LONDON;;;RH;ELEVADO;BASICO;;LAVAMANOS;63X48;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE LVM TIZIANO ELEVADO 63X48.ai;47,6;48;62,4;18;;18,7;18,9;24,6;39,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 24.8?×18.9?
VBAN05-0091-000-0442;MUEBLE RAYO 40X30 D-ACQUA GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;;;RAYO;;LAVAMANOS;40X30;;;;;MUEBLE RAYO PARA LAVAMANOS 40X30;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\MUEBLE RAYO 40X30 D-ACQUA.ai;29,6;40;39,4;5;;11,7;15,7;15,5;11,0;;;;;Rayo Cabinet For Washbasin 15.7?×11.8?
VBAN05-0092-000-0100;RH MUEBLE BASICO PISO LVM 63X48 BLANCO;0100;MUEBLE;BLANCO ;;;RH;PISO;BASICO;;LAVAMANOS;63X48;;;;;RH MUEBLE BASICO PISO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO PISO LVM 63X48.ai;47,6;86;62,4;20;;18,7;33,9;24,6;44,0;;;;;RH Basic Floor Cabinet For Washbasin 24.8?×18.9?
VBAN05-0092-000-0447;RH MUEBLE BASICO PISO LVM 63X48 CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;RH;PISO;BASICO;;LAVAMANOS;63X48;;;;;RH MUEBLE BASICO PISO PARA LAVAMANOS 63X48;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO PISO LVM 63X48.ai;47,6;86;62,4;20;;18,7;33,9;24,6;44,0;;;;;RH Basic Floor Cabinet For Washbasin 24.8?×18.9?
VBAN05-0093-000-0100;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0387;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS CHANTILLI;0387;MUEBLE;CHANTILLI;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0388;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS CAPUCCHINO;0388;MUEBLE;CAPUCCINO;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0405;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS SODER;0405;MUEBLE;SODER (DESOCNTINUADO);;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0406;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS AMARETTO;0406;MUEBLE;AMARETTO;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0412;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS VIENES;0412;MUEBLE;VIENES;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0437;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS SODER/ MALI;0437;MUEBLE;SODER/MALI;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0439;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS MITTE/TAMBO;0439;MUEBLE;MITTE/ TAMBO;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0442;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS GRACIA/SIKUANI;0442;MUEBLE;GRACIA/ SIKUANI;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0447;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS CARBONO/BAUDO;0447;MUEBLE;CARBONO/ BAUDO;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0093-000-0467;RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS CINZA/COBALTO;0467;MUEBLE;CINZA COBALTO;;;RH;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;RH MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;RH Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0094-000-0100;MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS BLANCO;0100;MUEBLE;BLANCO ;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
VBAN05-0094-000-0437;MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS SODER/MALI;0437;MUEBLE;SODER/MALI;;;;ELEVADO;BASICO;;LAVAMANOS;48X43;SIN MANIJAS;;;;MUEBLE BASICO ELEVADO SIN MANIJAS PARA LAVAMANOS 48X43;;;;;;;C:\Users\aprendizdiseno\FIRPLAK SA\FIRPLAK - I+D - Documentos técnicos productos\Etiquetas\Etiquetas Muebles Data Merge\Isometricos Muebles Data Merge\ISOMETRICOS MUEBLES LVM\RH MUEBLE BASICO ELEVADO LVM 48X43 SIN MANIJAS.ai;42,4;48;47,4;13;;16,7;18,9;18,7;28,6;;;;;Basic Elevated Cabinet Without Handles For Washbasin 18.9?×16.9?
